"service_id","date","exception_type"
1054,20220414,2
1054,20220505,2
1054,20220218,2
1054,20220311,2
1054,20220415,2
1054,20220506,2
1054,20220219,2
1054,20220312,2
1054,20220409,2
1054,20220416,2
1054,20220507,2
1054,20220220,2
1054,20220313,2
1054,20220410,2
1054,20220417,2
1054,20220501,2
1054,20220508,2
1055,20220219,2
1055,20220312,2
1055,20220409,2
1055,20220416,2
1055,20220507,2
1055,20220327,1
1056,20220411,2
1056,20220418,2
1056,20220502,2
1056,20220509,2
1056,20220412,2
1056,20220503,2
1056,20220510,2
1056,20220413,2
1056,20220504,2
1056,20220511,2
1056,20220414,2
1056,20220505,2
1056,20220218,2
1056,20220311,2
1056,20220415,2
1056,20220506,2
1056,20220227,1
1056,20220306,1
1056,20220320,1
1056,20220403,1
1056,20220424,1
1057,20220219,1
1057,20220312,1
1057,20220220,1
1057,20220313,1
1058,20220328,2
1058,20220411,2
1058,20220418,2
1058,20220502,2
1058,20220509,2
1058,20220329,2
1058,20220412,2
1058,20220503,2
1058,20220510,2
1058,20220330,2
1058,20220413,2
1058,20220504,2
1058,20220511,2
1058,20220331,2
1058,20220414,2
1058,20220505,2
1058,20220218,2
1058,20220311,2
1058,20220415,2
1058,20220506,2
1058,20220219,2
1058,20220312,2
1058,20220409,2
1058,20220416,2
1058,20220430,2
1058,20220507,2
1058,20220227,1
1058,20220306,1
1058,20220320,1
1058,20220403,1
1058,20220424,1
1059,20220411,2
1059,20220418,2
1059,20220502,2
1059,20220509,2
1059,20220412,2
1059,20220503,2
1059,20220510,2
1059,20220413,2
1059,20220504,2
1059,20220511,2
1059,20220414,2
1059,20220505,2
1059,20220225,2
1059,20220304,2
1059,20220401,2
1059,20220415,2
1059,20220422,2
1059,20220506,2
1059,20220219,1
1059,20220312,1
1059,20220319,1
1059,20220430,1
1059,20220220,1
1059,20220313,1
1059,20220320,1
1060,20220411,2
1060,20220418,2
1060,20220502,2
1060,20220509,2
1060,20220412,2
1060,20220503,2
1060,20220510,2
1060,20220413,2
1060,20220504,2
1060,20220511,2
1060,20220414,2
1060,20220505,2
1060,20220218,1
1060,20220311,1
1060,20220318,1
1060,20220408,1
1060,20220429,1
1060,20220219,1
1060,20220312,1
1060,20220319,1
1060,20220220,1
1060,20220313,1
1060,20220320,1
1061,20220401,1
1061,20220402,1
1061,20220403,1
1062,20220214,2
1062,20220502,2
1062,20220509,2
1062,20220215,2
1062,20220503,2
1062,20220510,2
1062,20220504,2
1062,20220511,2
1062,20220505,2
1062,20220225,2
1062,20220304,2
1062,20220325,2
1062,20220401,2
1062,20220422,2
1062,20220506,2
1062,20220220,1
1062,20220313,1
1062,20220320,1
1062,20220417,1
1063,20220219,1
1063,20220312,1
1063,20220319,1
1063,20220416,1
1064,20220401,1
1064,20220403,1
1065,20220214,2
1065,20220418,2
1065,20220502,2
1065,20220509,2
1065,20220215,2
1065,20220503,2
1065,20220510,2
1065,20220216,2
1065,20220504,2
1065,20220511,2
1065,20220217,2
1065,20220414,2
1065,20220505,2
1065,20220218,2
1065,20220415,2
1065,20220506,2
1066,20220418,1
1066,20220414,1
1066,20220415,1
1066,20220507,2
1066,20220501,2
1066,20220508,2
1067,20220312,1
1067,20220319,1
1067,20220430,1
1067,20220313,1
1068,20220219,2
1068,20220312,2
1068,20220326,2
1068,20220409,2
1068,20220416,2
1068,20220507,2
1068,20220227,1
1068,20220306,1
1068,20220320,1
1068,20220403,1
1068,20220424,1
1069,20220418,1
1069,20220414,1
1069,20220415,1
1069,20220507,2
1069,20220327,2
1069,20220501,2
1069,20220508,2
1070,20220418,1
1070,20220414,1
1070,20220415,1
1070,20220219,2
1070,20220312,2
1070,20220507,2
1070,20220220,2
1070,20220313,2
1070,20220501,2
1070,20220508,2
1071,20220214,2
1071,20220502,2
1071,20220509,2
1071,20220215,2
1071,20220503,2
1071,20220510,2
1071,20220216,2
1071,20220504,2
1071,20220511,2
1071,20220217,2
1071,20220505,2
1071,20220218,2
1071,20220506,2
1071,20220219,2
1071,20220312,2
1071,20220507,2
1071,20220220,2
1071,20220313,2
1071,20220501,2
1071,20220508,2
1072,20220418,1
1072,20220312,1
1072,20220319,1
1072,20220416,1
1072,20220430,1
1072,20220313,1
1072,20220417,1
1073,20220418,1
1073,20220414,1
1073,20220415,1
1073,20220312,1
1073,20220319,1
1073,20220409,1
1073,20220416,1
1073,20220430,1
1073,20220313,1
1073,20220410,1
1073,20220417,1
1074,20220312,1
1074,20220319,1
1074,20220430,1
1074,20220313,1
1074,20220320,1
1075,20220214,2
1075,20220411,2
1075,20220418,2
1075,20220502,2
1075,20220509,2
1075,20220215,2
1075,20220412,2
1075,20220503,2
1075,20220510,2
1075,20220216,2
1075,20220413,2
1075,20220504,2
1075,20220511,2
1075,20220217,2
1075,20220414,2
1075,20220505,2
1075,20220218,2
1075,20220415,2
1075,20220506,2
1075,20220312,1
1075,20220319,1
1075,20220430,1
1075,20220313,1
1075,20220320,1
1076,20220214,2
1076,20220502,2
1076,20220509,2
1076,20220215,2
1076,20220503,2
1076,20220510,2
1076,20220216,2
1076,20220504,2
1076,20220511,2
1076,20220217,2
1076,20220505,2
1076,20220218,2
1076,20220311,2
1076,20220506,2
1076,20220219,2
1076,20220312,2
1076,20220507,2
1076,20220220,2
1076,20220313,2
1076,20220501,2
1076,20220508,2
1077,20220502,2
1077,20220509,2
1077,20220503,2
1077,20220510,2
1077,20220323,2
1077,20220330,2
1077,20220504,2
1077,20220511,2
1077,20220324,2
1077,20220331,2
1077,20220505,2
1077,20220218,2
1077,20220311,2
1077,20220506,2
1077,20220219,2
1077,20220312,2
1077,20220430,2
1077,20220507,2
1077,20220220,2
1077,20220313,2
1077,20220501,2
1077,20220508,2
1078,20220306,1
1078,20220320,1
1078,20220403,1
1078,20220424,1
1079,20220221,2
1079,20220228,2
1079,20220411,2
1079,20220418,2
1079,20220502,2
1079,20220509,2
1079,20220222,2
1079,20220412,2
1079,20220503,2
1079,20220510,2
1079,20220223,2
1079,20220302,2
1079,20220330,2
1079,20220413,2
1079,20220504,2
1079,20220511,2
1079,20220331,2
1079,20220414,2
1079,20220505,2
1080,20220321,2
1080,20220418,2
1080,20220502,2
1080,20220509,2
1080,20220322,2
1080,20220503,2
1080,20220510,2
1080,20220323,2
1080,20220330,2
1080,20220413,2
1080,20220504,2
1080,20220511,2
1080,20220324,2
1080,20220331,2
1080,20220414,2
1080,20220505,2
1080,20220306,1
1080,20220313,1
1080,20220320,1
1080,20220403,1
1080,20220424,1
1081,20220218,2
1081,20220311,2
1081,20220401,2
1081,20220408,2
1081,20220415,2
1081,20220506,2
1081,20220226,1
1081,20220305,1
1081,20220326,1
1081,20220402,1
1081,20220423,1
1082,20220226,1
1082,20220305,1
1082,20220326,1
1082,20220402,1
1082,20220423,1
1082,20220306,1
1082,20220327,1
1082,20220403,1
1082,20220424,1
1083,20220214,1
1083,20220307,1
1083,20220404,1
1083,20220425,1
1083,20220308,1
1083,20220405,1
1083,20220419,1
1083,20220426,1
1083,20220309,1
1083,20220406,1
1083,20220420,1
1083,20220427,1
1083,20220217,2
1083,20220317,2
1083,20220324,2
1083,20220331,2
1083,20220414,2
1083,20220505,2
1083,20220218,2
1083,20220311,2
1083,20220401,2
1083,20220408,2
1083,20220415,2
1083,20220506,2
1084,20220214,1
1084,20220307,1
1084,20220314,1
1084,20220321,1
1084,20220404,1
1084,20220425,1
1084,20220322,2
1084,20220419,2
1084,20220503,2
1084,20220510,2
1084,20220323,2
1084,20220504,2
1084,20220511,2
1084,20220324,2
1084,20220414,2
1084,20220505,2
1084,20220325,2
1084,20220415,2
1084,20220506,2
1084,20220416,2
1084,20220507,2
1084,20220220,2
1084,20220410,2
1084,20220417,2
1084,20220501,2
1084,20220508,2
1085,20220305,1
1085,20220319,1
1085,20220326,1
1085,20220423,1
1085,20220430,1
1085,20220306,1
1085,20220403,1
1085,20220424,1
1086,20220226,1
1086,20220227,1
1087,20220307,1
1087,20220321,1
1087,20220404,1
1087,20220425,1
1087,20220308,1
1087,20220322,1
1087,20220405,1
1087,20220426,1
1087,20220302,1
1087,20220309,1
1087,20220323,1
1087,20220406,1
1087,20220420,1
1087,20220427,1
1087,20220310,1
1087,20220324,1
1087,20220407,1
1087,20220421,1
1087,20220428,1
1087,20220218,2
1087,20220225,2
1087,20220318,2
1087,20220401,2
1087,20220415,2
1087,20220506,2
1088,20220214,1
1088,20220216,1
1088,20220217,1
1088,20220218,1
1089,20220331,1
1089,20220401,1
1090,20220228,1
1090,20220301,1
1091,20220214,2
1091,20220411,2
1091,20220418,2
1091,20220502,2
1091,20220509,2
1091,20220215,2
1091,20220412,2
1091,20220503,2
1091,20220510,2
1091,20220216,2
1091,20220413,2
1091,20220504,2
1091,20220511,2
1091,20220217,2
1091,20220414,2
1091,20220505,2
1091,20220311,1
1091,20220318,1
1091,20220408,1
1091,20220429,1
1091,20220312,1
1091,20220319,1
1091,20220430,1
1091,20220313,1
1091,20220320,1
1092,20220219,2
1092,20220312,2
1092,20220402,2
1092,20220409,2
1092,20220416,2
1092,20220507,2
1092,20220227,1
1092,20220306,1
1092,20220424,1
1093,20220411,2
1093,20220418,2
1093,20220502,2
1093,20220509,2
1093,20220412,2
1093,20220503,2
1093,20220510,2
1093,20220413,2
1093,20220504,2
1093,20220511,2
1093,20220414,2
1093,20220505,2
1093,20220218,1
1093,20220311,1
1093,20220318,1
1093,20220408,1
1093,20220429,1
1093,20220219,1
1093,20220312,1
1093,20220319,1
1093,20220430,1
1093,20220220,1
1093,20220313,1
1093,20220320,1
1094,20220328,2
1094,20220411,2
1094,20220418,2
1094,20220502,2
1094,20220509,2
1094,20220301,2
1094,20220412,2
1094,20220503,2
1094,20220510,2
1094,20220302,2
1094,20220413,2
1094,20220504,2
1094,20220511,2
1094,20220303,2
1094,20220414,2
1094,20220505,2
1094,20220218,1
1094,20220311,1
1094,20220318,1
1094,20220429,1
1094,20220219,1
1094,20220312,1
1094,20220319,1
1094,20220220,1
1094,20220313,1
1094,20220320,1
1095,20220301,1
1095,20220302,1
1096,20220219,2
1096,20220312,2
1096,20220402,2
1096,20220409,2
1096,20220416,2
1096,20220507,2
1096,20220227,1
1096,20220306,1
1096,20220327,1
1096,20220403,1
1096,20220424,1
1097,20220214,1
1097,20220228,1
1097,20220307,1
1097,20220321,1
1097,20220404,1
1097,20220425,1
1097,20220222,2
1097,20220301,2
1097,20220315,2
1097,20220412,2
1097,20220503,2
1097,20220510,2
1097,20220216,1
1097,20220309,1
1097,20220323,1
1097,20220406,1
1097,20220420,1
1097,20220427,1
1097,20220224,2
1097,20220303,2
1097,20220317,2
1097,20220331,2
1097,20220414,2
1097,20220505,2
1097,20220218,1
1097,20220311,1
1097,20220318,1
1097,20220429,1
1097,20220219,1
1097,20220312,1
1097,20220306,1
1097,20220313,1
1097,20220320,1
1098,20220328,1
1098,20220301,1
1099,20220223,1
1099,20220224,1
1100,20220228,1
1100,20220307,1
1100,20220404,1
1100,20220425,1
1100,20220308,1
1100,20220405,1
1100,20220419,1
1100,20220426,1
1100,20220309,1
1100,20220406,1
1100,20220420,1
1100,20220427,1
1100,20220310,1
1100,20220407,1
1100,20220421,1
1100,20220428,1
1100,20220220,2
1100,20220320,2
1100,20220410,2
1100,20220417,2
1100,20220501,2
1100,20220508,2
1101,20220222,1
1101,20220223,1
1102,20220218,1
1102,20220311,1
1102,20220318,1
1102,20220429,1
1102,20220219,1
1102,20220312,1
1103,20220214,2
1103,20220221,2
1103,20220228,2
1103,20220502,2
1103,20220509,2
1103,20220215,2
1103,20220222,2
1103,20220329,2
1103,20220503,2
1103,20220510,2
1103,20220216,2
1103,20220223,2
1103,20220330,2
1103,20220504,2
1103,20220511,2
1103,20220217,2
1103,20220224,2
1103,20220324,2
1103,20220331,2
1103,20220505,2
1103,20220218,2
1103,20220225,2
1103,20220325,2
1103,20220401,2
1103,20220506,2
1103,20220507,2
1103,20220501,2
1103,20220508,2
1104,20220223,1
1104,20220224,1
1104,20220225,1
1105,20220418,2
1105,20220502,2
1105,20220509,2
1105,20220503,2
1105,20220510,2
1105,20220504,2
1105,20220511,2
1105,20220414,2
1105,20220428,2
1105,20220505,2
1105,20220415,2
1105,20220429,2
1105,20220506,2
1106,20220219,1
1106,20220226,1
1106,20220305,1
1106,20220312,1
1106,20220220,1
1106,20220227,1
1106,20220306,1
1106,20220313,1
1107,20220418,1
1107,20220219,2
1107,20220226,2
1107,20220305,2
1107,20220312,2
1107,20220409,2
1107,20220507,2
1107,20220320,1
1107,20220327,1
1107,20220403,1
1107,20220417,1
1107,20220424,1
1108,20220411,2
1108,20220418,2
1108,20220502,2
1108,20220509,2
1108,20220412,2
1108,20220503,2
1108,20220510,2
1108,20220413,2
1108,20220504,2
1108,20220511,2
1108,20220414,2
1108,20220428,2
1108,20220505,2
1108,20220415,2
1108,20220429,2
1108,20220506,2
1109,20220418,1
1109,20220219,2
1109,20220226,2
1109,20220305,2
1109,20220312,2
1109,20220409,2
1109,20220416,2
1109,20220320,1
1109,20220417,1
1109,20220424,1
1109,20220501,1
1109,20220508,1
1110,20220411,2
1110,20220502,2
1110,20220509,2
1110,20220412,2
1110,20220503,2
1110,20220510,2
1110,20220413,2
1110,20220504,2
1110,20220511,2
1110,20220414,2
1110,20220428,2
1110,20220505,2
1110,20220415,2
1110,20220429,2
1110,20220506,2
1110,20220219,2
1110,20220312,2
1110,20220409,2
1110,20220507,2
1110,20220220,2
1110,20220313,2
1110,20220410,2
1110,20220501,2
1110,20220508,2
1111,20220411,2
1111,20220502,2
1111,20220509,2
1111,20220412,2
1111,20220503,2
1111,20220510,2
1111,20220413,2
1111,20220504,2
1111,20220511,2
1111,20220414,2
1111,20220428,2
1111,20220505,2
1111,20220415,2
1111,20220429,2
1111,20220506,2
1111,20220409,2
1111,20220507,2
1111,20220410,2
1111,20220501,2
1111,20220508,2
1112,20220411,2
1112,20220418,2
1112,20220502,2
1112,20220509,2
1112,20220412,2
1112,20220503,2
1112,20220510,2
1112,20220413,2
1112,20220504,2
1112,20220511,2
1112,20220414,2
1112,20220428,2
1112,20220505,2
1112,20220415,2
1112,20220429,2
1112,20220506,2
1112,20220409,2
1112,20220416,2
1112,20220507,2
1112,20220410,2
1112,20220417,2
1112,20220501,2
1112,20220508,2
1113,20220411,2
1113,20220502,2
1113,20220509,2
1113,20220412,2
1113,20220503,2
1113,20220510,2
1113,20220413,2
1113,20220504,2
1113,20220511,2
1113,20220414,2
1113,20220428,2
1113,20220505,2
1113,20220218,2
1113,20220311,2
1113,20220415,2
1113,20220429,2
1113,20220506,2
1113,20220219,2
1113,20220312,2
1113,20220409,2
1113,20220507,2
1113,20220220,2
1113,20220313,2
1113,20220410,2
1113,20220501,2
1113,20220508,2
1114,20220411,1
1114,20220412,1
1114,20220413,1
1114,20220414,1
1114,20220218,1
1114,20220225,1
1114,20220304,1
1114,20220311,1
1114,20220415,1
1114,20220226,1
1114,20220305,1
1114,20220409,1
1114,20220410,1
1115,20220411,2
1115,20220502,2
1115,20220509,2
1115,20220412,2
1115,20220503,2
1115,20220510,2
1115,20220413,2
1115,20220504,2
1115,20220511,2
1115,20220414,2
1115,20220428,2
1115,20220505,2
1115,20220318,1
1115,20220325,1
1115,20220401,1
1115,20220422,1
1115,20220219,2
1115,20220226,2
1115,20220305,2
1115,20220312,2
1115,20220409,2
1115,20220507,2
1115,20220220,2
1115,20220313,2
1115,20220410,2
1115,20220501,2
1115,20220508,2
1116,20220228,2
1116,20220301,2
1116,20220302,2
1116,20220427,2
1116,20220303,2
1116,20220428,2
1116,20220218,2
1116,20220225,2
1116,20220429,2
1116,20220219,2
1116,20220226,2
1116,20220227,2
1117,20220218,1
1117,20220225,1
1117,20220219,1
1117,20220226,1
1118,20220427,2
1118,20220428,2
1118,20220429,2
1119,20220307,2
1119,20220411,2
1119,20220418,2
1119,20220502,2
1119,20220509,2
1119,20220308,2
1119,20220412,2
1119,20220503,2
1119,20220510,2
1119,20220309,2
1119,20220413,2
1119,20220504,2
1119,20220511,2
1119,20220310,2
1119,20220414,2
1119,20220428,2
1119,20220505,2
1119,20220318,1
1119,20220325,1
1119,20220401,1
1119,20220422,1
1119,20220319,1
1119,20220326,1
1119,20220402,1
1119,20220423,1
1119,20220430,1
1119,20220306,2
1119,20220410,2
1119,20220417,2
1119,20220501,2
1119,20220508,2
1120,20220307,1
1120,20220411,1
1120,20220308,1
1120,20220412,1
1120,20220309,1
1120,20220413,1
1120,20220310,1
1120,20220414,1
1120,20220218,1
1120,20220304,1
1120,20220311,1
1120,20220415,1
1120,20220219,1
1120,20220305,1
1120,20220312,1
1120,20220409,1
1120,20220306,1
1120,20220410,1
1121,20220225,1
1121,20220408,1
1121,20220226,1
1122,20220228,2
1122,20220301,2
1122,20220302,2
1122,20220303,2
1122,20220428,2
1122,20220218,2
1122,20220225,2
1122,20220429,2
1122,20220219,2
1122,20220226,2
1122,20220227,2
1123,20220427,2
1123,20220428,2
1123,20220218,2
1123,20220225,2
1123,20220429,2
1123,20220219,2
1123,20220226,2
1124,20220418,1
1124,20220219,2
1124,20220226,2
1124,20220305,2
1124,20220312,2
1124,20220409,2
1124,20220416,2
1124,20220220,2
1124,20220227,2
1124,20220306,2
1124,20220313,2
1124,20220327,2
1124,20220410,2
1125,20220418,1
1125,20220319,1
1125,20220326,1
1125,20220402,1
1125,20220423,1
1125,20220507,1
1125,20220320,1
1125,20220417,1
1125,20220424,1
1125,20220501,1
1125,20220508,1
1126,20220418,2
1126,20220428,2
1126,20220429,2
1126,20220409,1
1126,20220416,1
1126,20220410,1
1127,20220418,1
1127,20220414,1
1127,20220415,1
1127,20220219,2
1127,20220226,2
1127,20220312,2
1127,20220326,2
1127,20220507,2
1127,20220220,2
1127,20220227,2
1127,20220313,2
1127,20220501,2
1127,20220508,2
1128,20220418,1
1128,20220414,1
1128,20220415,1
1128,20220219,2
1128,20220226,2
1128,20220305,2
1128,20220326,2
1128,20220402,2
1128,20220507,2
1128,20220313,1
1128,20220410,1
1128,20220417,1
1128,20220424,1
1129,20220418,1
1129,20220414,1
1129,20220415,1
1129,20220226,2
1129,20220305,2
1129,20220326,2
1129,20220402,2
1129,20220507,2
1129,20220227,2
1129,20220306,2
1129,20220327,2
1129,20220403,2
1129,20220501,2
1129,20220508,2
1130,20220418,2
1130,20220502,2
1130,20220509,2
1130,20220503,2
1130,20220510,2
1130,20220504,2
1130,20220511,2
1130,20220414,2
1130,20220505,2
1130,20220218,2
1130,20220311,2
1130,20220415,2
1130,20220506,2
1131,20220418,1
1131,20220414,1
1131,20220415,1
1131,20220219,2
1131,20220312,2
1131,20220430,2
1131,20220507,2
1131,20220220,2
1131,20220313,2
1131,20220501,2
1131,20220508,2
1132,20220228,1
1132,20220321,1
1132,20220404,1
1132,20220425,1
1132,20220301,1
1132,20220322,1
1132,20220405,1
1132,20220419,1
1132,20220426,1
1132,20220302,1
1132,20220323,1
1132,20220406,1
1132,20220420,1
1132,20220427,1
1132,20220303,1
1132,20220324,1
1132,20220407,1
1132,20220421,1
1132,20220428,1
1132,20220218,2
1132,20220311,2
1132,20220415,2
1132,20220506,2
1133,20220328,1
1133,20220411,1
1133,20220418,1
1133,20220329,1
1133,20220412,1
1133,20220330,1
1133,20220413,1
1133,20220331,1
1133,20220414,1
1133,20220415,1
1133,20220219,2
1133,20220312,2
1133,20220430,2
1133,20220507,2
1133,20220220,2
1133,20220306,2
1133,20220313,2
1133,20220327,2
1133,20220501,2
1133,20220508,2
1134,20220307,1
1134,20220308,1
1134,20220309,1
1134,20220310,1
1134,20220319,1
1134,20220306,1
1135,20220228,1
1135,20220321,1
1135,20220404,1
1135,20220425,1
1135,20220222,1
1135,20220301,1
1135,20220322,1
1135,20220405,1
1135,20220419,1
1135,20220426,1
1135,20220223,1
1135,20220302,1
1135,20220323,1
1135,20220406,1
1135,20220420,1
1135,20220427,1
1135,20220217,2
1135,20220310,2
1135,20220317,2
1135,20220331,2
1135,20220414,2
1135,20220505,2
1135,20220218,2
1135,20220311,2
1135,20220415,2
1135,20220506,2
1135,20220226,1
1135,20220305,1
1135,20220326,1
1135,20220402,1
1135,20220423,1
1135,20220220,1
1135,20220227,1
1135,20220320,1
1135,20220403,1
1135,20220424,1
1136,20220411,1
1136,20220418,1
1136,20220412,1
1136,20220330,1
1136,20220413,1
1136,20220331,1
1136,20220414,1
1136,20220415,1
1136,20220409,1
1136,20220416,1
1136,20220327,1
1136,20220410,1
1136,20220417,1
1137,20220221,1
1137,20220313,1
1138,20220418,2
1138,20220502,2
1138,20220509,2
1138,20220503,2
1138,20220510,2
1138,20220504,2
1138,20220511,2
1138,20220414,2
1138,20220505,2
1138,20220225,2
1138,20220304,2
1138,20220325,2
1138,20220401,2
1138,20220415,2
1138,20220506,2
1139,20220418,1
1139,20220414,1
1139,20220415,1
1139,20220219,2
1139,20220226,2
1139,20220312,2
1139,20220326,2
1139,20220507,2
1139,20220306,1
1139,20220403,1
1139,20220410,1
1139,20220417,1
1139,20220424,1
1140,20220328,1
1140,20220411,1
1140,20220418,1
1140,20220329,1
1140,20220412,1
1140,20220330,1
1140,20220413,1
1140,20220331,1
1140,20220414,1
1140,20220415,1
1140,20220226,2
1140,20220305,2
1140,20220326,2
1140,20220402,2
1140,20220507,2
1140,20220227,2
1140,20220306,2
1140,20220327,2
1140,20220403,2
1140,20220501,2
1140,20220508,2
1141,20220411,1
1141,20220418,1
1141,20220329,1
1141,20220412,1
1141,20220330,1
1141,20220413,1
1141,20220331,1
1141,20220414,1
1141,20220415,1
1141,20220409,1
1141,20220416,1
1141,20220410,1
1141,20220417,1
1142,20220214,2
1142,20220328,2
1142,20220411,2
1142,20220418,2
1142,20220502,2
1142,20220509,2
1142,20220215,2
1142,20220329,2
1142,20220412,2
1142,20220503,2
1142,20220510,2
1142,20220216,2
1142,20220330,2
1142,20220413,2
1142,20220504,2
1142,20220511,2
1142,20220217,2
1142,20220331,2
1142,20220414,2
1142,20220505,2
1142,20220311,1
1142,20220318,1
1142,20220408,1
1142,20220422,1
1142,20220429,1
1142,20220219,1
1142,20220312,1
1142,20220319,1
1142,20220423,1
1142,20220220,1
1142,20220313,1
1142,20220320,1
1142,20220424,1
1143,20220411,1
1143,20220418,1
1143,20220329,1
1143,20220412,1
1143,20220413,1
1143,20220414,1
1143,20220415,1
1143,20220409,1
1143,20220416,1
1143,20220410,1
1143,20220417,1
1144,20220228,1
1144,20220321,1
1144,20220404,1
1144,20220425,1
1144,20220301,1
1144,20220322,1
1144,20220405,1
1144,20220419,1
1144,20220426,1
1144,20220302,1
1144,20220323,1
1144,20220406,1
1144,20220420,1
1144,20220427,1
1144,20220303,1
1144,20220324,1
1144,20220407,1
1144,20220421,1
1144,20220428,1
1144,20220311,1
1144,20220318,1
1144,20220408,1
1144,20220422,1
1144,20220429,1
1144,20220219,1
1144,20220312,1
1144,20220423,1
1144,20220313,1
1144,20220320,1
1144,20220424,1
1145,20220214,2
1145,20220221,2
1145,20220307,2
1145,20220321,2
1145,20220502,2
1145,20220509,2
1145,20220301,1
1145,20220405,1
1145,20220412,1
1145,20220419,1
1145,20220426,1
1145,20220302,1
1145,20220406,1
1145,20220413,1
1145,20220420,1
1145,20220427,1
1145,20220303,1
1145,20220407,1
1145,20220414,1
1145,20220421,1
1145,20220428,1
1145,20220304,1
1145,20220408,1
1145,20220415,1
1145,20220422,1
1145,20220429,1
1145,20220416,1
1145,20220410,1
1145,20220417,1
1146,20220321,1
1146,20220323,1
1146,20220324,1
1146,20220325,1
1147,20220315,1
1147,20220316,1
1147,20220317,1
1147,20220318,1
1148,20220224,1
1148,20220225,1
1149,20220312,1
1149,20220319,1
1149,20220409,1
1149,20220423,1
1149,20220430,1
1149,20220220,1
1149,20220313,1
1149,20220424,1
1150,20220411,2
1150,20220412,2
1150,20220413,2
1150,20220414,2
1150,20220415,2
1150,20220409,2
1150,20220410,2
1151,20220214,2
1151,20220221,2
1151,20220228,2
1151,20220314,2
1151,20220328,2
1151,20220411,2
1151,20220215,2
1151,20220222,2
1151,20220301,2
1151,20220315,2
1151,20220329,2
1151,20220412,2
1151,20220216,2
1151,20220223,2
1151,20220302,2
1151,20220316,2
1151,20220330,2
1151,20220413,2
1151,20220217,2
1151,20220224,2
1151,20220303,2
1151,20220317,2
1151,20220331,2
1151,20220414,2
1151,20220408,2
1151,20220409,2
1151,20220220,2
1151,20220227,2
1151,20220313,2
1151,20220410,2
1152,20220228,2
1152,20220411,2
1152,20220412,2
1152,20220413,2
1152,20220414,2
1152,20220218,2
1152,20220408,2
1152,20220415,2
1152,20220219,2
1152,20220319,2
1152,20220409,2
1152,20220227,2
1152,20220410,2
1153,20220408,1
1153,20220319,1
1154,20220404,1
1154,20220418,1
1154,20220425,1
1154,20220502,1
1154,20220509,1
1154,20220222,1
1154,20220405,1
1154,20220419,1
1154,20220426,1
1154,20220503,1
1154,20220510,1
1154,20220223,1
1154,20220406,1
1154,20220420,1
1154,20220427,1
1154,20220504,1
1154,20220511,1
1154,20220224,1
1154,20220407,1
1154,20220421,1
1154,20220428,1
1154,20220505,1
1154,20220225,1
1154,20220325,1
1154,20220422,1
1154,20220429,1
1154,20220506,1
1154,20220219,2
1154,20220305,2
1154,20220319,2
1154,20220402,2
1154,20220409,2
1154,20220220,2
1154,20220306,2
1154,20220313,2
1154,20220320,2
1154,20220327,2
1154,20220410,2
1155,20220221,1
1155,20220401,1
1155,20220402,1
1156,20220307,1
1156,20220308,1
1156,20220309,1
1156,20220310,1
1156,20220311,1
1156,20220306,1
1157,20220302,1
1157,20220303,1
1158,20220331,1
1158,20220327,1
1159,20220411,2
1159,20220502,2
1159,20220509,2
1159,20220412,2
1159,20220503,2
1159,20220510,2
1159,20220413,2
1159,20220504,2
1159,20220511,2
1159,20220414,2
1159,20220505,2
1159,20220415,2
1159,20220506,2
1159,20220409,2
1159,20220410,2
1160,20220409,2
1160,20220417,1
1161,20220411,2
1161,20220412,2
1161,20220413,2
1161,20220414,2
1161,20220415,2
1161,20220410,2
1161,20220417,2
1162,20220228,2
1162,20220321,2
1162,20220328,2
1162,20220301,2
1162,20220322,2
1162,20220329,2
1162,20220216,2
1162,20220323,2
1162,20220330,2
1162,20220217,2
1162,20220324,2
1162,20220331,2
1162,20220218,2
1162,20220325,2
1162,20220408,2
1162,20220219,2
1162,20220319,2
1162,20220326,2
1162,20220409,2
1162,20220227,2
1162,20220320,2
1162,20220327,2
1162,20220410,2
1163,20220321,1
1163,20220322,1
1163,20220323,1
1163,20220324,1
1163,20220325,1
1163,20220326,1
1163,20220320,1
1164,20220221,2
1164,20220228,2
1164,20220321,2
1164,20220328,2
1164,20220411,2
1164,20220322,2
1164,20220329,2
1164,20220412,2
1164,20220323,2
1164,20220330,2
1164,20220413,2
1164,20220324,2
1164,20220331,2
1164,20220414,2
1164,20220218,2
1164,20220401,2
1164,20220408,2
1164,20220415,2
1164,20220219,2
1164,20220319,2
1164,20220402,2
1164,20220409,2
1164,20220220,2
1164,20220227,2
1164,20220320,2
1164,20220327,2
1164,20220410,2
1165,20220331,1
1165,20220401,1
1165,20220402,1
1165,20220327,1
1166,20220219,2
1166,20220319,2
1166,20220402,2
1166,20220409,2
1166,20220416,2
1166,20220507,2
1166,20220227,1
1166,20220306,1
1166,20220313,1
1166,20220327,1
1166,20220424,1
1167,20220411,1
1167,20220418,1
1167,20220412,1
1167,20220413,1
1167,20220414,1
1167,20220415,1
1167,20220507,2
1167,20220501,2
1167,20220508,2
1168,20220411,1
1168,20220412,1
1168,20220413,1
1168,20220320,1
1169,20220411,1
1169,20220412,1
1169,20220413,1
1169,20220319,1
1170,20220418,2
1170,20220502,2
1170,20220509,2
1170,20220503,2
1170,20220510,2
1170,20220504,2
1170,20220511,2
